"it" "im" "dep" "meth" "out"
"2496" 18 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2497" 18 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2498" 18 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2499" 18 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2500" 18 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2501" 18 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2502" 18 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2503" 18 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2504" 18 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2505" 18 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2506" 18 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2507" 18 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2508" 18 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2509" 18 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2510" 18 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2511" 18 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2512" 18 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2513" 18 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2514" 18 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2515" 18 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2516" 18 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2517" 18 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2518" 18 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2519" 18 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2520" 18 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2521" 18 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2522" 18 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2523" 18 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2524" 18 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2525" 18 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2526" 18 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2527" 18 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2528" 18 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2529" 18 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2530" 18 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2531" 18 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2532" 18 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2533" 18 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2534" 18 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2535" 18 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2536" 18 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2537" 18 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2538" 18 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2539" 18 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2540" 18 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2541" 18 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2542" 18 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2543" 18 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2544" 18 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2545" 18 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2546" 18 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2547" 18 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2548" 18 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2549" 18 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2550" 18 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2551" 18 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2552" 18 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2553" 18 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2554" 18 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2555" 18 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2556" 18 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2557" 18 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2558" 18 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2559" 18 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2560" 18 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2561" 18 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2562" 18 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2563" 18 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2564" 18 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2565" 18 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2566" 18 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2567" 18 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2568" 18 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2569" 18 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2570" 18 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2571" 18 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2572" 18 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2573" 18 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2574" 18 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2575" 18 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2576" 18 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2577" 18 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2578" 18 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2579" 18 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2580" 18 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2581" 18 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2582" 18 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2583" 18 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2584" 18 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2585" 18 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2586" 18 12 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2587" 18 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2588" 18 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2589" 18 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2590" 18 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2591" 18 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2592" 18 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2593" 18 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2594" 18 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2595" 18 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2596" 18 13 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2597" 18 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2598" 18 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2599" 18 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2600" 18 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2601" 18 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2602" 18 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2603" 18 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2604" 18 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2605" 18 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2606" 18 14 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2607" 18 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2608" 18 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2609" 18 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2610" 18 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2611" 18 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2612" 18 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2613" 18 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2614" 18 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2615" 18 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2616" 18 15 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2617" 18 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2618" 18 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2619" 18 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2620" 18 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2621" 18 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2622" 19 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2623" 19 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2624" 19 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2625" 19 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2626" 19 1 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2627" 19 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2628" 19 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2629" 19 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2630" 19 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2631" 19 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2632" 19 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2633" 19 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2634" 19 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2635" 19 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2636" 19 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2637" 19 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2638" 19 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2639" 19 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2640" 19 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2641" 19 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2642" 19 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2643" 19 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2644" 19 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2645" 19 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2646" 19 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2647" 19 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2648" 19 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2649" 19 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2650" 19 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2651" 19 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2652" 19 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2653" 19 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2654" 19 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2655" 19 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2656" 19 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2657" 19 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2658" 19 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2659" 19 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2660" 19 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2661" 19 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2662" 19 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2663" 19 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2664" 19 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2665" 19 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2666" 19 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2667" 19 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2668" 19 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2669" 19 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2670" 19 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2671" 19 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2672" 19 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2673" 19 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2674" 19 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2675" 19 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2676" 19 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2677" 19 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2678" 19 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2679" 19 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2680" 19 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2681" 19 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2682" 19 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2683" 19 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2684" 19 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2685" 19 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2686" 19 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2687" 19 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2688" 19 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2689" 19 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2690" 19 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2691" 19 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2692" 19 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2693" 19 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2694" 19 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2695" 19 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2696" 19 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2697" 19 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2698" 19 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2699" 19 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2700" 19 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2701" 19 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2702" 19 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2703" 19 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2704" 19 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2705" 19 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2706" 19 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2707" 19 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2708" 19 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2709" 19 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2710" 19 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2711" 19 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2712" 19 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2713" 19 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2714" 19 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2715" 19 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2716" 19 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2717" 19 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2718" 19 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2719" 19 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2720" 19 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2721" 19 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2722" 19 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2723" 19 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2724" 19 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2725" 19 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2726" 19 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2727" 19 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2728" 19 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2729" 19 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2730" 19 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2731" 19 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2732" 19 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2733" 19 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2734" 19 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2735" 19 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2736" 19 12 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2737" 19 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2738" 19 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2739" 19 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2740" 19 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2741" 19 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2742" 19 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2743" 19 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2744" 19 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2745" 19 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2746" 19 13 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2747" 19 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2748" 19 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2749" 19 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2750" 19 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2751" 19 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2752" 19 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2753" 19 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2754" 19 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2755" 19 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2756" 19 14 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2757" 19 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2758" 19 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2759" 19 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2760" 19 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2761" 19 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2762" 19 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2763" 19 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2764" 19 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2765" 19 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2766" 19 15 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2767" 19 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2768" 19 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2769" 19 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2770" 19 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2771" 19 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2772" 20 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2773" 20 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2774" 20 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2775" 20 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2776" 20 1 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2777" 20 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2778" 20 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2779" 20 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2780" 20 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2781" 20 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2782" 20 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2783" 20 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2784" 20 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2785" 20 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2786" 20 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2787" 20 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2788" 20 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2789" 20 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2790" 20 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2791" 20 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2792" 20 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2793" 20 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2794" 20 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2795" 20 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2796" 20 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2797" 20 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2798" 20 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2799" 20 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2800" 20 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2801" 20 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2802" 20 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2803" 20 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2804" 20 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2805" 20 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2806" 20 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2807" 20 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2808" 20 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"2809" 20 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"2810" 20 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"2811" 20 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"2812" 20 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"2813" 20 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"2814" 20 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"2815" 20 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"2816" 20 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"2817" 20 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"2818" 20 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
