"it" "im" "dep" "meth" "out"
"940" 7 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"941" 7 14 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"942" 7 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"943" 7 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"944" 7 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"945" 7 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"946" 7 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"947" 7 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"948" 7 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"949" 7 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"950" 7 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"951" 7 15 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"952" 7 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"953" 7 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"954" 7 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"955" 7 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"956" 7 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"957" 8 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"958" 8 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"959" 8 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"960" 8 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"961" 8 1 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"962" 8 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"963" 8 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"964" 8 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"965" 8 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"966" 8 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"967" 8 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"968" 8 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"969" 8 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"970" 8 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"971" 8 2 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"972" 8 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"973" 8 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"974" 8 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"975" 8 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"976" 8 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"977" 8 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"978" 8 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"979" 8 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"980" 8 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"981" 8 3 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"982" 8 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"983" 8 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"984" 8 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"985" 8 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"986" 8 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"987" 8 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"988" 8 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"989" 8 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"990" 8 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"991" 8 4 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"992" 8 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"993" 8 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"994" 8 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"995" 8 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"996" 8 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"997" 8 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"998" 8 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"999" 8 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1000" 8 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1001" 8 5 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1002" 8 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1003" 8 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1004" 8 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1005" 8 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1006" 8 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1007" 8 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1008" 8 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1009" 8 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1010" 8 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1011" 8 6 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1012" 8 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1013" 8 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1014" 8 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1015" 8 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1016" 8 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1017" 8 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1018" 8 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1019" 8 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1020" 8 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1021" 8 7 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1022" 8 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1023" 8 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1024" 8 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1025" 8 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1026" 8 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1027" 8 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1028" 8 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1029" 8 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1030" 8 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1031" 8 8 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1032" 8 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1033" 8 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1034" 8 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1035" 8 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1036" 8 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1037" 8 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1038" 8 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1039" 8 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1040" 8 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1041" 8 9 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1042" 8 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1043" 8 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1044" 8 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1045" 8 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1046" 8 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1047" 8 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1048" 8 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1049" 8 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1050" 8 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1051" 8 10 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1052" 8 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1053" 8 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1054" 8 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1055" 8 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1056" 8 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1057" 8 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1058" 8 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1059" 8 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1060" 8 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1061" 8 11 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1062" 8 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1063" 8 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1064" 8 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1065" 8 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1066" 8 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1067" 8 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1068" 8 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1069" 8 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1070" 8 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1071" 8 12 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1072" 8 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1073" 8 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1074" 8 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1075" 8 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1076" 8 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1077" 8 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1078" 8 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1079" 8 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1080" 8 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1081" 8 13 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1082" 8 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1083" 8 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1084" 8 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1085" 8 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1086" 8 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1087" 8 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1088" 8 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1089" 8 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1090" 8 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1091" 8 14 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1092" 8 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1093" 8 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1094" 8 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1095" 8 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1096" 8 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1097" 8 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1098" 8 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1099" 8 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1100" 8 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1101" 8 15 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1102" 8 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1103" 8 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1104" 8 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1105" 8 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1106" 8 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1107" 9 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1108" 9 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1109" 9 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1110" 9 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1111" 9 1 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1112" 9 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1113" 9 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1114" 9 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1115" 9 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1116" 9 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1117" 9 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1118" 9 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1119" 9 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1120" 9 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1121" 9 2 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1122" 9 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1123" 9 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1124" 9 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1125" 9 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1126" 9 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1127" 9 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1128" 9 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1129" 9 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1130" 9 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1131" 9 3 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1132" 9 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1133" 9 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1134" 9 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1135" 9 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1136" 9 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1137" 9 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1138" 9 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1139" 9 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1140" 9 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1141" 9 4 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1142" 9 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1143" 9 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1144" 9 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1145" 9 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1146" 9 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1147" 9 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1148" 9 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1149" 9 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1150" 9 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1151" 9 5 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1152" 9 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1153" 9 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1154" 9 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1155" 9 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1156" 9 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1157" 9 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1158" 9 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1159" 9 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1160" 9 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1161" 9 6 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1162" 9 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1163" 9 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1164" 9 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1165" 9 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1166" 9 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1167" 9 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1168" 9 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1169" 9 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1170" 9 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1171" 9 7 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1172" 9 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1173" 9 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1174" 9 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1175" 9 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1176" 9 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1177" 9 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1178" 9 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1179" 9 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1180" 9 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1181" 9 8 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1182" 9 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1183" 9 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1184" 9 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1185" 9 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1186" 9 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1187" 9 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1188" 9 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1189" 9 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1190" 9 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1191" 9 9 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1192" 9 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1193" 9 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1194" 9 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1195" 9 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1196" 9 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1197" 9 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1198" 9 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1199" 9 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1200" 9 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1201" 9 10 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1202" 9 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1203" 9 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1204" 9 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1205" 9 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1206" 9 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1207" 9 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1208" 9 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1209" 9 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1210" 9 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1211" 9 11 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1212" 9 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1213" 9 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1214" 9 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1215" 9 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1216" 9 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1217" 9 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1218" 9 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1219" 9 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1220" 9 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1221" 9 12 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1222" 9 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1223" 9 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1224" 9 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1225" 9 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1226" 9 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1227" 9 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1228" 9 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1229" 9 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1230" 9 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1231" 9 13 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1232" 9 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1233" 9 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1234" 9 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1235" 9 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1236" 9 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1237" 9 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1238" 9 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1239" 9 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1240" 9 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1241" 9 14 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1242" 9 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1243" 9 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1244" 9 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"1245" 9 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1246" 9 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1247" 9 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1248" 9 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1249" 9 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1250" 9 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1251" 9 15 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1252" 9 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1253" 9 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1254" 9 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1255" 9 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1256" 9 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1257" 10 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1258" 10 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1259" 10 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1260" 10 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
