"it" "im" "dep" "meth" "out"
"927" 7 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"928" 7 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"929" 7 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"930" 7 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"931" 7 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"932" 7 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"933" 7 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"934" 7 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"935" 7 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"936" 7 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"937" 7 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"938" 7 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"939" 7 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"940" 7 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"941" 7 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"942" 7 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"943" 7 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"944" 7 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"945" 7 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"946" 7 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"947" 7 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"948" 7 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"949" 7 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"950" 7 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"951" 7 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"952" 7 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"953" 7 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"954" 7 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"955" 7 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"956" 7 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"957" 7 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"958" 7 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"959" 7 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"960" 7 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"961" 7 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"962" 7 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"963" 7 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"964" 7 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"965" 7 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"966" 7 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"967" 7 12 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"968" 7 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"969" 7 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"970" 7 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"971" 7 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"972" 7 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"973" 7 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"974" 7 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"975" 7 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"976" 7 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"977" 7 13 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"978" 7 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"979" 7 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"980" 7 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"981" 7 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"982" 7 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"983" 7 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"984" 7 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"985" 7 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"986" 7 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"987" 7 14 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"988" 7 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"989" 7 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"990" 7 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"991" 7 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"992" 7 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"993" 7 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"994" 7 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"995" 7 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"996" 7 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"997" 7 15 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"998" 7 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"999" 7 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1000" 7 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1001" 7 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1002" 8 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1003" 8 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1004" 8 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1005" 8 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1006" 8 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1007" 8 1 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1008" 8 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1009" 8 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1010" 8 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1011" 8 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1012" 8 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1013" 8 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1014" 8 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1015" 8 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1016" 8 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1017" 8 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1018" 8 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1019" 8 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1020" 8 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1021" 8 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1022" 8 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1023" 8 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1024" 8 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1025" 8 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1026" 8 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1027" 8 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1028" 8 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1029" 8 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1030" 8 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1031" 8 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1032" 8 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1033" 8 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1034" 8 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1035" 8 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1036" 8 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1037" 8 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1038" 8 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1039" 8 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1040" 8 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1041" 8 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1042" 8 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1043" 8 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1044" 8 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1045" 8 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1046" 8 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1047" 8 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1048" 8 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1049" 8 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1050" 8 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1051" 8 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1052" 8 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1053" 8 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1054" 8 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1055" 8 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1056" 8 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1057" 8 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1058" 8 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1059" 8 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1060" 8 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1061" 8 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1062" 8 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1063" 8 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1064" 8 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1065" 8 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1066" 8 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1067" 8 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1068" 8 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1069" 8 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1070" 8 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1071" 8 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1072" 8 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1073" 8 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1074" 8 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1075" 8 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1076" 8 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1077" 8 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1078" 8 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1079" 8 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1080" 8 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1081" 8 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1082" 8 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1083" 8 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1084" 8 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1085" 8 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1086" 8 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1087" 8 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1088" 8 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1089" 8 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1090" 8 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1091" 8 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1092" 8 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1093" 8 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1094" 8 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1095" 8 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1096" 8 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1097" 8 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1098" 8 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1099" 8 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1100" 8 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1101" 8 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1102" 8 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1103" 8 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1104" 8 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1105" 8 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1106" 8 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1107" 8 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1108" 8 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1109" 8 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1110" 8 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1111" 8 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1112" 8 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1113" 8 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1114" 8 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1115" 8 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1116" 8 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1117" 8 12 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1118" 8 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1119" 8 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1120" 8 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1121" 8 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1122" 8 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1123" 8 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1124" 8 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1125" 8 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1126" 8 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1127" 8 13 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1128" 8 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1129" 8 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1130" 8 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1131" 8 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1132" 8 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1133" 8 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1134" 8 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1135" 8 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1136" 8 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1137" 8 14 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1138" 8 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1139" 8 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1140" 8 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1141" 8 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1142" 8 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1143" 8 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1144" 8 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1145" 8 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1146" 8 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1147" 8 15 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1148" 8 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1149" 8 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1150" 8 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1151" 8 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1152" 9 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1153" 9 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1154" 9 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1155" 9 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1156" 9 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1157" 9 1 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1158" 9 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1159" 9 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1160" 9 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1161" 9 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1162" 9 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1163" 9 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1164" 9 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1165" 9 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1166" 9 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1167" 9 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1168" 9 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1169" 9 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1170" 9 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1171" 9 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1172" 9 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1173" 9 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1174" 9 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1175" 9 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1176" 9 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1177" 9 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1178" 9 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1179" 9 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1180" 9 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1181" 9 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1182" 9 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1183" 9 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1184" 9 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1185" 9 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1186" 9 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1187" 9 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1188" 9 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1189" 9 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1190" 9 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1191" 9 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1192" 9 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1193" 9 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1194" 9 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1195" 9 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1196" 9 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1197" 9 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1198" 9 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1199" 9 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1200" 9 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1201" 9 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1202" 9 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1203" 9 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1204" 9 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1205" 9 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1206" 9 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1207" 9 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1208" 9 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1209" 9 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1210" 9 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1211" 9 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1212" 9 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1213" 9 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1214" 9 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1215" 9 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1216" 9 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1217" 9 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1218" 9 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1219" 9 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1220" 9 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1221" 9 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1222" 9 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1223" 9 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1224" 9 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1225" 9 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1226" 9 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1227" 9 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1228" 9 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1229" 9 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1230" 9 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1231" 9 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1232" 9 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1233" 9 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1234" 9 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1235" 9 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1236" 9 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1237" 9 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1238" 9 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1239" 9 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1240" 9 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1241" 9 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1242" 9 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1243" 9 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1244" 9 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1245" 9 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1246" 9 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1247" 9 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1248" 9 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1249" 9 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1250" 9 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1251" 9 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
