"it" "im" "dep" "meth" "out"
"1265" 7 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1266" 7 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1267" 7 5 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1268" 7 5 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1269" 7 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1270" 7 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1271" 7 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1272" 7 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1273" 7 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1274" 7 6 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1275" 7 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1276" 7 6 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1277" 7 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1278" 7 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1279" 7 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1280" 7 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1281" 7 6 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1282" 7 6 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1283" 7 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1284" 7 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1285" 7 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1286" 7 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1287" 7 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1288" 7 7 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1289" 7 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1290" 7 7 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1291" 7 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1292" 7 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1293" 7 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1294" 7 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1295" 7 7 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1296" 7 7 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1297" 7 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1298" 7 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1299" 7 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1300" 7 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1301" 7 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1302" 7 8 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1303" 7 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1304" 7 8 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1305" 7 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1306" 7 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1307" 7 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1308" 7 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1309" 7 8 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1310" 7 8 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1311" 7 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1312" 7 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1313" 7 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1314" 7 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1315" 7 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1316" 7 9 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1317" 7 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1318" 7 9 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1319" 7 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1320" 7 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1321" 7 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1322" 7 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1323" 7 9 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1324" 7 9 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1325" 7 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1326" 7 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1327" 7 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1328" 7 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1329" 7 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1330" 7 10 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1331" 7 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1332" 7 10 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1333" 7 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1334" 7 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1335" 7 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1336" 7 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1337" 7 10 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1338" 7 10 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1339" 7 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1340" 7 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1341" 7 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1342" 7 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1343" 7 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1344" 7 11 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1345" 7 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1346" 7 11 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1347" 7 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1348" 7 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1349" 7 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1350" 7 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1351" 7 11 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1352" 7 11 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1353" 7 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1354" 7 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1355" 7 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1356" 7 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1357" 7 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1358" 7 12 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1359" 7 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1360" 7 12 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1361" 7 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1362" 7 12 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1363" 7 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1364" 7 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1365" 7 12 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1366" 7 12 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1367" 7 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1368" 7 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1369" 7 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1370" 7 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1371" 7 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1372" 7 13 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1373" 7 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1374" 7 13 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1375" 7 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1376" 7 13 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1377" 7 13 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1378" 7 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1379" 7 13 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1380" 7 13 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1381" 7 13 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1382" 7 13 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1383" 7 14 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1384" 7 14 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1385" 7 14 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1386" 7 14 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1387" 7 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1388" 7 14 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1389" 7 14 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1390" 7 14 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1391" 7 14 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1392" 7 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1393" 7 14 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1394" 7 14 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1395" 7 14 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1396" 7 14 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1397" 7 15 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1398" 7 15 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1399" 7 15 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1400" 7 15 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1401" 7 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1402" 7 15 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1403" 7 15 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1404" 7 15 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1405" 7 15 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1406" 7 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1407" 7 15 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1408" 7 15 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1409" 7 15 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1410" 7 15 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1411" 8 1 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1412" 8 1 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1413" 8 1 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1414" 8 1 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1415" 8 1 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1416" 8 1 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1417" 8 1 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1418" 8 1 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1419" 8 1 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1420" 8 1 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1421" 8 1 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1422" 8 1 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1423" 8 1 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1424" 8 1 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1425" 8 2 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1426" 8 2 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1427" 8 2 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1428" 8 2 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1429" 8 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1430" 8 2 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1431" 8 2 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1432" 8 2 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1433" 8 2 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1434" 8 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1435" 8 2 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1436" 8 2 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1437" 8 2 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1438" 8 2 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1439" 8 3 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1440" 8 3 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1441" 8 3 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1442" 8 3 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1443" 8 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1444" 8 3 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1445" 8 3 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1446" 8 3 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1447" 8 3 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1448" 8 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1449" 8 3 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1450" 8 3 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1451" 8 3 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1452" 8 3 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1453" 8 4 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1454" 8 4 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1455" 8 4 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1456" 8 4 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1457" 8 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1458" 8 4 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1459" 8 4 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1460" 8 4 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1461" 8 4 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1462" 8 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1463" 8 4 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1464" 8 4 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1465" 8 4 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1466" 8 4 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1467" 8 5 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1468" 8 5 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1469" 8 5 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1470" 8 5 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1471" 8 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1472" 8 5 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1473" 8 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1474" 8 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1475" 8 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1476" 8 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1477" 8 5 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1478" 8 5 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1479" 8 5 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1480" 8 5 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1481" 8 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1482" 8 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1483" 8 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1484" 8 6 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1485" 8 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1486" 8 6 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1487" 8 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1488" 8 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1489" 8 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1490" 8 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1491" 8 6 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1492" 8 6 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1493" 8 6 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1494" 8 6 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1495" 8 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1496" 8 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1497" 8 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1498" 8 7 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1499" 8 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1500" 8 7 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1501" 8 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1502" 8 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1503" 8 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1504" 8 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1505" 8 7 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1506" 8 7 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1507" 8 7 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1508" 8 7 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1509" 8 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1510" 8 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1511" 8 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1512" 8 8 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1513" 8 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1514" 8 8 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1515" 8 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1516" 8 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1517" 8 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1518" 8 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1519" 8 8 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1520" 8 8 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1521" 8 8 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1522" 8 8 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1523" 8 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1524" 8 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1525" 8 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1526" 8 9 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1527" 8 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1528" 8 9 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1529" 8 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1530" 8 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1531" 8 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1532" 8 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1533" 8 9 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1534" 8 9 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1535" 8 9 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1536" 8 9 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1537" 8 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1538" 8 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1539" 8 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1540" 8 10 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1541" 8 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1542" 8 10 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1543" 8 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1544" 8 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1545" 8 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1546" 8 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1547" 8 10 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1548" 8 10 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1549" 8 10 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1550" 8 10 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1551" 8 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1552" 8 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1553" 8 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1554" 8 11 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1555" 8 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1556" 8 11 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1557" 8 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1558" 8 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1559" 8 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1560" 8 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1561" 8 11 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1562" 8 11 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1563" 8 11 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1564" 8 11 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1565" 8 12 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1566" 8 12 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1567" 8 12 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1568" 8 12 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1569" 8 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1570" 8 12 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1571" 8 12 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1572" 8 12 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"1573" 8 12 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"1574" 8 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1575" 8 12 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"1576" 8 12 "Depression_item1_Father_Year5" "pmm" "Coparent_Total_Father"
"1577" 8 12 "Coparent_Total_Mother" "pmm" "Coparent_Total_Father"
"1578" 8 12 "Coparent_Total_Father" "pmm" "Coparent_Total_Mother"
"1579" 8 13 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"1580" 8 13 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"1581" 8 13 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"1582" 8 13 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"1583" 8 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"1584" 8 13 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"1585" 8 13 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"1586" 8 13 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
